shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
hkd5-2-0,41.7656581,140.7140618,2,
hkd5-2-0,41.7654748,140.7143048,3,
hkd5-2-0,41.764599,140.7157272,4,
hkd5-2-0,41.764402,140.716037,5,
hkd5-2-0,41.7642929,140.7162475,6,
hkd5-2-0,41.7642529,140.7163371,7,
hkd5-2-0,41.7642058,140.7164377,8,
hkd5-2-0,41.7641189,140.7166298,9,
hkd5-2-0,41.7640568,140.7168226,10,
hkd5-2-0,41.7640038,140.7170455,11,
hkd5-2-0,41.7639728,140.7172497,12,
hkd5-2-0,41.7639618,140.7173543,13,
hkd5-2-0,41.7639478,140.7176346,14,
hkd5-2-0,41.7639548,140.7177573,15,
hkd5-2-0,41.7639649,140.7178734,16,
hkd5-2-0,41.7640039,140.7181417,17,
hkd5-2-0,41.7640895,140.7185064,18,
hkd5-2-0,41.764125,140.7186339,19,
hkd5-2-0,41.7642219,140.7189297,20,
hkd5-2-0,41.764346,140.7193125,21,
hkd5-2-0,41.7643911,140.719405,22,
hkd5-2-0,41.7646011,140.7198784,23,
hkd5-2-0,41.7647852,140.7202352,24,
hkd5-2-0,41.7649071,140.7204788,25,
hkd5-2-0,41.7649942,140.7206522,26,
hkd5-2-0,41.7652443,140.7210868,27,
hkd5-2-0,41.7654284,140.7213335,28,
hkd5-2-0,41.7655264,140.7214542,29,
hkd5-2-0,41.7657725,140.7217519,30,
hkd5-2-0,41.7662066,140.7223233,31,
hkd5-2-0,41.7663785,140.7225293,32,
hkd5-2-0,41.7667493,140.7229634,33,
hkd5-2-0,41.7670377,140.7232735,34,
hkd5-2-0,41.7674143,140.7236157,35,
hkd5-2-0,41.7681194,140.7243452,36,
hkd5-2-0,41.7685,140.724699,37,
hkd5-2-0,41.7690416,140.7252105,38,
hkd5-2-0,41.7694095,140.7255735,39,
hkd5-2-0,41.7700739,140.7261516,40,
hkd5-2-0,41.7707872,140.7268035,41,
hkd5-2-0,41.7710097,140.7269962,42,
hkd5-2-0,41.7713415,140.7272358,43,
hkd5-2-0,41.7715602,140.7273897,44,
hkd5-2-0,41.7718237,140.7275379,45,
hkd5-2-0,41.7723401,140.7278564,46,
hkd5-2-0,41.7725984,140.7280174,47,
hkd5-2-0,41.7726744,140.7281086,48,
hkd5-2-0,41.7726764,140.7282185,49,
hkd5-2-0,41.77243,140.728967,50,
hkd5-2-0,41.772256,140.729471,51,
hkd5-2-0,41.771961,140.7303229,52,
hkd5-2-0,41.7716285,140.7312909,53,
hkd5-2-0,41.771132,140.7327211,54,
hkd5-2-0,41.7711487,140.7328555,55,
hkd5-2-0,41.7712561,140.7330161,56,
hkd5-2-0,41.7716761,140.7334238,57,
hkd5-2-0,41.7728859,140.7345571,58,
hkd5-2-0,41.7733742,140.7351888,59,
hkd5-2-0,41.7736947,140.7355462,60,
hkd5-2-0,41.774456,140.7365478,61,
hkd5-2-0,41.775584,140.7379548,62,
hkd5-2-0,41.7758774,140.7383287,63,
hkd5-2-0,41.7766183,140.7392346,64,
hkd5-2-0,41.7772229,140.7399797,65,
hkd5-2-0,41.777627,140.7405108,66,
hkd5-2-0,41.7779327,140.7408686,67,
hkd5-2-0,41.7785957,140.7416818,68,
hkd5-2-0,41.7789221,140.74209,69,
hkd5-2-0,41.7795466,140.7429182,70,
hkd5-2-0,41.7803888,140.7439966,71,
hkd5-2-0,41.7810309,140.7447846,72,
hkd5-2-0,41.7817001,140.7456432,73,
hkd5-2-0,41.7821401,140.7461742,74,
hkd5-2-0,41.7823401,140.7464156,75,
hkd5-2-0,41.7828681,140.7470486,76,
hkd5-2-0,41.7833922,140.7477031,77,
hkd5-2-0,41.7839732,140.7484616,78,
hkd5-2-0,41.7843006,140.7488716,79,
hkd5-2-0,41.784634,140.7492992,80,
hkd5-2-0,41.7851688,140.7499581,81,
hkd5-2-0,41.785758,140.7506802,82,
hkd5-2-0,41.7858282,140.7507342,83,
hkd5-2-0,41.7859291,140.7507952,84,
hkd5-2-0,41.786102,140.7508434,85,
hkd5-2-0,41.786782,140.75102,86,
hkd5-2-0,41.787985,140.751316,87,
hkd5-2-0,41.788617,140.75148,88,
hkd5-2-0,41.789274,140.751639,89,
hkd5-2-0,41.789297,140.751686,90,
hkd5-2-0,41.789285,140.751817,91,
hkd5-2-0,41.789231,140.752354,92,
hkd5-2-0,41.78905,140.75398,93,
hkd5-2-0,41.7889514,140.7550962,94,
hkd5-2-0,41.788878,140.7563527,95,
hkd5-2-0,41.78879,140.7578037,96,
hkd5-2-0,41.78872,140.7587881,97,
hkd5-2-0,41.7886626,140.7593133,98,
hkd5-2-0,41.7886013,140.7596952,99,
hkd5-2-0,41.7885043,140.7605271,100,
hkd5-2-0,41.7883364,140.7616337,101,
hkd5-2-0,41.788199,140.7626736,102,
hkd5-2-0,41.7880863,140.7636263,103,
hkd5-2-0,41.7879901,140.7644089,104,
hkd5-2-0,41.7879432,140.7651608,105,
hkd5-2-0,41.7878556,140.7668019,106,
hkd5-2-0,41.7878438,140.7670376,107,
hkd5-2-0,41.7877861,140.7674849,108,
hkd5-2-0,41.7875393,140.7685412,109,
hkd5-2-0,41.7873646,140.7694049,110,
hkd5-2-0,41.7871538,140.7700366,111,
hkd5-2-0,41.7869294,140.7704916,112,
hkd5-2-0,41.786641,140.771109,113,
hkd5-2-0,41.786435,140.771576,114,
hkd5-2-0,41.78624,140.772001,115,
hkd5-2-0,41.785984,140.772557,116,
hkd5-2-0,41.785713,140.773158,117,
hkd5-2-0,41.785186,140.7742521,118,
hkd5-2-0,41.78486,140.7749334,119,
hkd5-2-0,41.784653,140.775403,120,
hkd5-2-0,41.784446,140.775869,121,
hkd5-2-0,41.784195,140.77652,122,
hkd5-3-0,41.7723401,140.7278564,0,
hkd5-3-0,41.7725984,140.7280174,1,
hkd5-3-0,41.7726744,140.7281086,2,
hkd5-3-0,41.7726764,140.7282185,3,
hkd5-3-0,41.77243,140.728967,4,
hkd5-3-0,41.772256,140.729471,5,
hkd5-3-0,41.771961,140.7303229,6,
hkd5-3-0,41.7716285,140.7312909,7,
hkd5-3-0,41.771132,140.7327211,8,
hkd5-3-0,41.7711487,140.7328555,9,
hkd5-3-0,41.7712561,140.7330161,10,
hkd5-3-0,41.7716761,140.7334238,11,
hkd5-3-0,41.7728859,140.7345571,12,
hkd5-3-0,41.7733742,140.7351888,13,
hkd5-3-0,41.7736947,140.7355462,14,
hkd5-3-0,41.774456,140.7365478,15,
hkd5-3-0,41.775584,140.7379548,16,
hkd5-3-0,41.7758774,140.7383287,17,
hkd5-3-0,41.7766183,140.7392346,18,
hkd5-3-0,41.7772229,140.7399797,19,
hkd5-3-0,41.777627,140.7405108,20,
hkd5-3-0,41.7779327,140.7408686,21,
hkd5-3-0,41.7785957,140.7416818,22,
hkd5-3-0,41.7789221,140.74209,23,
hkd5-3-0,41.7795466,140.7429182,24,
hkd5-3-0,41.7803888,140.7439966,25,
hkd5-3-0,41.7810309,140.7447846,26,
hkd5-3-0,41.7817001,140.7456432,27,
hkd5-3-0,41.7821401,140.7461742,28,
hkd5-3-0,41.7823401,140.7464156,29,
hkd5-3-0,41.7828681,140.7470486,30,
hkd5-3-0,41.7833922,140.7477031,31,
hkd5-3-0,41.7839732,140.7484616,32,
hkd5-3-0,41.7843006,140.7488716,33,
hkd5-3-0,41.784634,140.7492992,34,
hkd5-3-0,41.7851688,140.7499581,35,
hkd5-3-0,41.785758,140.7506802,36,
hkd5-3-0,41.7858282,140.7507342,37,
hkd5-3-0,41.7859291,140.7507952,38,
hkd5-3-0,41.786102,140.7508434,39,
hkd5-3-0,41.786782,140.75102,40,
hkd5-3-0,41.787985,140.751316,41,
hkd5-3-0,41.788617,140.75148,42,
hkd5-3-0,41.789274,140.751639,43,
hkd5-3-0,41.789297,140.751686,44,
hkd5-3-0,41.789285,140.751817,45,
hkd5-3-0,41.789231,140.752354,46,
hkd5-3-0,41.78905,140.75398,47,
hkd5-3-0,41.7889514,140.7550962,48,
hkd5-3-0,41.788878,140.7563527,49,
hkd5-3-0,41.78879,140.7578037,50,
hkd5-3-0,41.78872,140.7587881,51,
hkd5-3-0,41.7886626,140.7593133,52,
hkd5-3-0,41.7886013,140.7596952,53,
hkd5-3-0,41.7885043,140.7605271,54,
hkd5-3-0,41.7883364,140.7616337,55,
hkd5-3-0,41.788199,140.7626736,56,
hkd5-3-0,41.7880863,140.7636263,57,
hkd5-3-0,41.7879901,140.7644089,58,
hkd5-3-0,41.7879432,140.7651608,59,
hkd5-3-0,41.7878556,140.7668019,60,
hkd5-3-0,41.7878438,140.7670376,61,
hkd5-3-0,41.7877861,140.7674849,62,
hkd5-3-0,41.7875393,140.7685412,63,
hkd5-3-0,41.7873646,140.7694049,64,
hkd5-3-0,41.7871538,140.7700366,65,
hkd5-3-0,41.7869294,140.7704916,66,
hkd5-3-0,41.786641,140.771109,67,
hkd5-3-0,41.786435,140.771576,68,
hkd5-3-0,41.78624,140.772001,69,
hkd5-3-0,41.785984,140.772557,70,
hkd5-3-0,41.785713,140.773158,71,
hkd5-3-0,41.785186,140.7742521,72,
hkd5-3-0,41.78486,140.7749334,73,
hkd5-3-0,41.784653,140.775403,74,
hkd5-3-0,41.784446,140.775869,75,
hkd5-3-0,41.784195,140.77652,76,
hkd5-4-0,41.766533,140.712636,0,
hkd5-4-0,41.76594,140.7136117,1,
hkd5-4-0,41.7656581,140.7140618,2,
hkd5-4-0,41.7654748,140.7143048,3,
hkd5-4-0,41.764599,140.7157272,4,
hkd5-4-0,41.764402,140.716037,5,
hkd5-4-0,41.7642929,140.7162475,6,
hkd5-4-0,41.7642529,140.7163371,7,
hkd5-4-0,41.7642058,140.7164377,8,
hkd5-4-0,41.7641189,140.7166298,9,
hkd5-4-0,41.7640568,140.7168226,10,
hkd5-4-0,41.7640038,140.7170455,11,
hkd5-4-0,41.7639728,140.7172497,12,
hkd5-4-0,41.7639618,140.7173543,13,
hkd5-4-0,41.7639478,140.7176346,14,
hkd5-4-0,41.7639548,140.7177573,15,
hkd5-4-0,41.7639649,140.7178734,16,
hkd5-4-0,41.7640039,140.7181417,17,
hkd5-4-0,41.7640895,140.7185064,18,
hkd5-4-0,41.764125,140.7186339,19,
hkd5-4-0,41.7642219,140.7189297,20,
hkd5-4-0,41.764346,140.7193125,21,
hkd5-4-0,41.7643911,140.719405,22,
hkd5-4-0,41.7646011,140.7198784,23,
hkd5-4-0,41.7647852,140.7202352,24,
hkd5-4-0,41.7649071,140.7204788,25,
hkd5-4-0,41.7649942,140.7206522,26,
hkd5-4-0,41.7652443,140.7210868,27,
hkd5-4-0,41.7654284,140.7213335,28,
hkd5-4-0,41.7655264,140.7214542,29,
hkd5-4-0,41.7657725,140.7217519,30,
hkd5-4-0,41.7662066,140.7223233,31,
hkd5-4-0,41.7663785,140.7225293,32,
hkd5-4-0,41.7667493,140.7229634,33,
hkd5-4-0,41.7670377,140.7232735,34,
hkd5-4-0,41.7674143,140.7236157,35,
hkd5-4-0,41.7681194,140.7243452,36,
hkd5-4-0,41.7685,140.724699,37,
hkd5-4-0,41.7690416,140.7252105,38,
hkd5-4-0,41.7694095,140.7255735,39,
hkd5-4-0,41.7700739,140.7261516,40,
hkd5-4-0,41.7707872,140.7268035,41,
hkd5-4-0,41.7710097,140.7269962,42,
hkd5-4-0,41.7713415,140.7272358,43,
hkd5-4-0,41.7715602,140.7273897,44,
hkd5-4-0,41.7718237,140.7275379,45,
hkd5-4-0,41.7723401,140.7278564,46,
hkd5-4-0,41.7725984,140.7280174,47,
hkd5-4-0,41.7726744,140.7281086,48,
hkd5-4-0,41.7726764,140.7282185,49,
hkd5-4-0,41.77243,140.728967,50,
hkd5-4-0,41.772256,140.729471,51,
hkd5-4-0,41.771961,140.7303229,52,
hkd5-4-0,41.7716285,140.7312909,53,
hkd5-4-0,41.771132,140.7327211,54,
hkd5-4-0,41.7711487,140.7328555,55,
hkd5-4-0,41.7712561,140.7330161,56,
hkd5-4-0,41.7716761,140.7334238,57,
hkd5-4-0,41.7728859,140.7345571,58,
hkd5-4-0,41.7733742,140.7351888,59,
hkd5-4-0,41.7736947,140.7355462,60,
hkd5-4-0,41.774456,140.7365478,61,
hkd5-4-0,41.775584,140.7379548,62,
hkd5-4-0,41.7758774,140.7383287,63,
hkd5-4-0,41.7766183,140.7392346,64,
hkd5-4-0,41.7772229,140.7399797,65,
hkd5-4-0,41.777627,140.7405108,66,
hkd5-4-0,41.7779327,140.7408686,67,
hkd5-4-0,41.7785957,140.7416818,68,
hkd5-4-0,41.7789221,140.74209,69,
hkd5-4-0,41.7795466,140.7429182,70,
hkd5-4-0,41.7803888,140.7439966,71,
hkd5-4-0,41.7810309,140.7447846,72,
hkd5-4-0,41.7817001,140.7456432,73,
hkd5-4-0,41.7821401,140.7461742,74,
hkd5-4-0,41.7823401,140.7464156,75,
hkd5-4-0,41.7828681,140.7470486,76,
hkd5-4-0,41.7833922,140.7477031,77,
hkd5-4-0,41.7839732,140.7484616,78,
hkd5-4-0,41.7843006,140.7488716,79,
hkd5-4-0,41.784634,140.7492992,80,
hkd5-4-0,41.7851688,140.7499581,81,
hkd5-4-0,41.785758,140.7506802,82,
hkd5-4-0,41.7858282,140.7507342,83,
hkd5-4-0,41.7859291,140.7507952,84,
hkd5-4-0,41.786102,140.7508434,85,
hkd5-4-0,41.786782,140.75102,86,
hkd5-4-0,41.787985,140.751316,87,
hkd5-4-0,41.788617,140.75148,88,
hkd5-4-0,41.789274,140.751639,89,
hkd5-4-0,41.789297,140.751686,90,
hkd5-4-0,41.789285,140.751817,91,
hkd5-4-0,41.789231,140.752354,92,
hkd5-4-0,41.78905,140.75398,93,
hkd5-4-0,41.7889514,140.7550962,94,
hkd5-4-0,41.788878,140.7563527,95,
hkd5-4-0,41.78879,140.7578037,96,
hkd5-4-0,41.78872,140.7587881,97,
hkd5-4-0,41.7886626,140.7593133,98,
hkd5-4-0,41.7886013,140.7596952,99,
hkd5-4-0,41.7885043,140.7605271,100,
hkd5-4-0,41.7883364,140.7616337,101,
hkd5-4-0,41.788199,140.7626736,102,
hkd5-4-0,41.7880863,140.7636263,103,
hkd5-4-0,41.7879901,140.7644089,104,
hkd5-4-0,41.7879432,140.7651608,105,
hkd5-4-0,41.7878556,140.7668019,106,
hkd5-4-0,41.7878438,140.7670376,107,
hkd5-4-0,41.7877861,140.7674849,108,
hkd5-4-0,41.7875393,140.7685412,109,
hkd5-4-0,41.7873646,140.7694049,110,
hkd5-4-0,41.7871538,140.7700366,111,
hkd5-4-0,41.7869294,140.7704916,112,
hkd5-4-0,41.786641,140.771109,113,
hkd5-4-0,41.786435,140.771576,114,
hkd5-4-0,41.78624,140.772001,115,
hkd5-4-0,41.785984,140.772557,116,
hkd5-4-0,41.785713,140.773158,117,
hkd5-4-0,41.785186,140.7742521,118,
hkd5-4-0,41.78486,140.7749334,119,
hkd5-4-0,41.784653,140.775403,120,
hkd5-4-0,41.784446,140.775869,121,
hkd5-4-0,41.784195,140.77652,122,
hkd5-4-0,41.783986,140.777164,123,
hkd5-4-0,41.7838135,140.7777062,124,
hkd5-4-0,41.7836398,140.7782502,125,
hkd5-4-0,41.7833704,140.7789702,126,
hkd5-4-0,41.7830506,140.7796692,127,
hkd5-4-0,41.782646,140.7805659,128,
hkd5-4-0,41.782462,140.7810246,129,
hkd5-4-0,41.782215,140.781701,130,
hkd5-4-0,41.782112,140.781954,131,
hkd5-4-0,41.781889,140.782491,132,
hkd5-4-0,41.7816556,140.78304,133,
hkd5-4-0,41.781353,140.783486,134,
hkd5-4-0,41.781068,140.783917,135,
hkd5-4-0,41.780789,140.784235,136,
hkd5-4-0,41.780482,140.784527,137,
hkd5-4-0,41.780244,140.7848,138,
hkd5-4-0,41.7800129,140.785184,139,
hkd5-4-0,41.7799223,140.7853568,140,
hkd5-4-0,41.7798359,140.7854996,141,
hkd5-4-0,41.779787,140.78567,142,
hkd5-4-0,41.7797147,140.7860479,143,
hkd5-4-0,41.7797093,140.7861749,144,
hkd5-4-0,41.779783,140.7864249,145,
hkd5-4-0,41.7799074,140.7867425,146,
hkd5-4-0,41.7800439,140.7871387,147,
hkd5-4-0,41.7802871,140.7879339,148,
hkd5-4-0,41.7804991,140.7885016,149,
hkd5-4-0,41.780659,140.788861,150,
hkd5-4-0,41.780763,140.789102,151,
hkd5-4-0,41.780892,140.789352,152,
hkd5-4-0,41.781047,140.789729,153,
hkd5-4-0,41.7811016,140.7901218,154,
hkd5-4-0,41.7811484,140.7905976,155,
hkd5-5-0,41.7723401,140.7278564,0,
hkd5-5-0,41.7725984,140.7280174,1,
hkd5-5-0,41.7726744,140.7281086,2,
hkd5-5-0,41.7726764,140.7282185,3,
hkd5-5-0,41.77243,140.728967,4,
hkd5-5-0,41.772256,140.729471,5,
hkd5-5-0,41.771961,140.7303229,6,
hkd5-5-0,41.7716285,140.7312909,7,
hkd5-5-0,41.771132,140.7327211,8,
hkd5-5-0,41.7711487,140.7328555,9,
hkd5-5-0,41.7712561,140.7330161,10,
hkd5-5-0,41.7716761,140.7334238,11,
hkd5-5-0,41.7728859,140.7345571,12,
hkd5-5-0,41.7733742,140.7351888,13,
hkd5-5-0,41.7736947,140.7355462,14,
hkd5-5-0,41.774456,140.7365478,15,
hkd5-5-0,41.775584,140.7379548,16,
hkd5-5-0,41.7758774,140.7383287,17,
hkd5-5-0,41.7766183,140.7392346,18,
hkd5-5-0,41.7772229,140.7399797,19,
hkd5-5-0,41.777627,140.7405108,20,
hkd5-5-0,41.7779327,140.7408686,21,
hkd5-5-0,41.7785957,140.7416818,22,
hkd5-5-0,41.7789221,140.74209,23,
hkd5-5-0,41.7795466,140.7429182,24,
hkd5-5-0,41.7803888,140.7439966,25,
hkd5-5-0,41.7810309,140.7447846,26,
hkd5-5-0,41.7817001,140.7456432,27,
hkd5-5-0,41.7821401,140.7461742,28,
hkd5-5-0,41.7823401,140.7464156,29,
hkd5-5-0,41.7828681,140.7470486,30,
hkd5-5-0,41.7833922,140.7477031,31,
hkd5-5-0,41.7839732,140.7484616,32,
hkd5-5-0,41.7843006,140.7488716,33,
hkd5-5-0,41.784634,140.7492992,34,
hkd5-5-0,41.7851688,140.7499581,35,
hkd5-5-0,41.785758,140.7506802,36,
hkd5-5-0,41.7858282,140.7507342,37,
hkd5-5-0,41.7859291,140.7507952,38,
hkd5-5-0,41.786102,140.7508434,39,
hkd5-5-0,41.786782,140.75102,40,
hkd5-5-0,41.787985,140.751316,41,
hkd5-5-0,41.788617,140.75148,42,
hkd5-5-0,41.789274,140.751639,43,
hkd5-5-0,41.789297,140.751686,44,
hkd5-5-0,41.789285,140.751817,45,
hkd5-5-0,41.789231,140.752354,46,
hkd5-5-0,41.78905,140.75398,47,
hkd5-5-0,41.7889514,140.7550962,48,
hkd5-5-0,41.788878,140.7563527,49,
hkd5-5-0,41.78879,140.7578037,50,
hkd5-5-0,41.78872,140.7587881,51,
hkd5-5-0,41.7886626,140.7593133,52,
hkd5-5-0,41.7886013,140.7596952,53,
hkd5-5-0,41.7885043,140.7605271,54,
hkd5-5-0,41.7883364,140.7616337,55,
hkd5-5-0,41.788199,140.7626736,56,
hkd5-5-0,41.7880863,140.7636263,57,
hkd5-5-0,41.7879901,140.7644089,58,
hkd5-5-0,41.7879432,140.7651608,59,
hkd5-5-0,41.7878556,140.7668019,60,
hkd5-5-0,41.7878438,140.7670376,61,
hkd5-5-0,41.7877861,140.7674849,62,
hkd5-5-0,41.7875393,140.7685412,63,
hkd5-5-0,41.7873646,140.7694049,64,
hkd5-5-0,41.7871538,140.7700366,65,
hkd5-5-0,41.7869294,140.7704916,66,
hkd5-5-0,41.786641,140.771109,67,
hkd5-5-0,41.786435,140.771576,68,
hkd5-5-0,41.78624,140.772001,69,
hkd5-5-0,41.785984,140.772557,70,
hkd5-5-0,41.785713,140.773158,71,
hkd5-5-0,41.785186,140.7742521,72,
hkd5-5-0,41.78486,140.7749334,73,
hkd5-5-0,41.784653,140.775403,74,
hkd5-5-0,41.784446,140.775869,75,
hkd5-5-0,41.784195,140.77652,76,
hkd5-5-0,41.783986,140.777164,77,
hkd5-5-0,41.7838135,140.7777062,78,
hkd5-5-0,41.7836398,140.7782502,79,
hkd5-5-0,41.7833704,140.7789702,80,
hkd5-5-0,41.7830506,140.7796692,81,
hkd5-5-0,41.782646,140.7805659,82,
hkd5-5-0,41.782462,140.7810246,83,
hkd5-5-0,41.782215,140.781701,84,
hkd5-5-0,41.782112,140.781954,85,
hkd5-5-0,41.781889,140.782491,86,
hkd5-5-0,41.7816556,140.78304,87,
hkd5-5-0,41.781353,140.783486,88,
hkd5-5-0,41.781068,140.783917,89,
hkd5-5-0,41.780789,140.784235,90,
hkd5-5-0,41.780482,140.784527,91,
hkd5-5-0,41.780244,140.7848,92,
hkd5-5-0,41.7800129,140.785184,93,
hkd5-5-0,41.7799223,140.7853568,94,
hkd5-5-0,41.7798359,140.7854996,95,
hkd5-5-0,41.779787,140.78567,96,
hkd5-5-0,41.7797147,140.7860479,97,
hkd5-5-0,41.7797093,140.7861749,98,
hkd5-5-0,41.779783,140.7864249,99,
hkd5-5-0,41.7799074,140.7867425,100,
hkd5-5-0,41.7800439,140.7871387,101,
hkd5-5-0,41.7802871,140.7879339,102,
hkd5-5-0,41.7804991,140.7885016,103,
hkd5-5-0,41.780659,140.788861,104,
hkd5-5-0,41.780763,140.789102,105,
hkd5-5-0,41.780892,140.789352,106,
hkd5-5-0,41.781047,140.789729,107,
hkd5-5-0,41.7811016,140.7901218,108,
hkd5-5-0,41.7811484,140.7905976,109,
